order_id,order_date,customer_id,store_id,channel,delivery_partner_id,promised_days,actual_days,delivery_status,delivery_rating
O015801,2026-05-16,CU01472,S002,Mobile App,DP02,3,3,On Time,5.0
O015802,2026-05-08,CU01349,S007,Physical Store,DP03,1,1,On Time,5.0
O015803,2026-03-08,CU03424,S004,Physical Store,DP05,1,1,On Time,5.0
O015804,2026-06-23,CU03017,S005,Website,DP05,3,3,On Time,5.0
O015805,2026-06-06,CU00670,S005,Physical Store,DP03,1,1,On Time,4.6
O015806,2026-04-24,CU01255,S001,Website,DP04,3,3,On Time,5.0
O015807,2026-04-29,CU04420,S006,Physical Store,DP02,1,1,On Time,4.9
O015808,2026-04-04,CU02009,S008,Physical Store,DP03,1,1,On Time,4.4
O015809,2026-01-12,CU00827,S008,Mobile App,DP01,3,6,Delayed,3.2
O015810,2026-02-21,CU02312,S008,Corporate,DP05,1,3,Delayed,3.3
O015811,2026-01-02,CU00450,S002,Website,DP02,3,3,On Time,4.5
O015812,2026-01-01,CU00549,S009,Mobile App,DP01,3,3,On Time,5.0
O015813,2026-02-24,CU01635,S009,Physical Store,DP03,1,1,On Time,5.0
O015814,2026-04-14,CU03670,S004,Mobile App,DP02,3,3,On Time,5.0
O015815,2026-04-09,CU02113,S009,Corporate,DP03,1,1,On Time,4.8
O015816,2026-06-11,CU01639,S003,Mobile App,DP02,3,3,On Time,5.0
O015817,2026-03-09,CU04720,S004,Mobile App,DP02,3,3,On Time,5.0
O015818,2026-03-23,CU04449,S002,Mobile App,DP04,3,3,On Time,4.6
O015819,2026-05-20,CU01008,S007,Website,DP01,3,3,On Time,5.0
O015820,2026-02-19,CU04232,S008,Physical Store,DP01,1,1,On Time,5.0
O015821,2026-01-21,CU03386,S006,Website,DP01,3,7,Delayed,1.4
O015822,2026-01-10,CU01011,S005,Physical Store,DP03,1,1,On Time,5.0
O015823,2026-03-26,CU02774,S005,Mobile App,DP01,3,3,On Time,5.0
O015824,2026-04-14,CU02801,S003,Mobile App,DP05,3,3,On Time,4.7
O015825,2026-03-30,CU00310,S005,Mobile App,DP02,3,3,On Time,4.8
O015826,2026-04-24,CU00156,S001,Mobile App,DP02,3,3,On Time,5.0
O015827,2026-04-25,CU01637,S003,Website,DP02,3,3,On Time,4.8
O015828,2026-01-14,CU04462,S003,Website,DP01,3,3,On Time,5.0
O015829,2026-06-17,CU03153,S001,Website,DP04,3,6,Delayed,4.1
O015830,2026-04-14,CU03131,S006,Physical Store,DP01,1,1,On Time,5.0
O015831,2026-03-23,CU01261,S007,Website,DP03,3,3,On Time,5.0
O015832,2026-01-30,CU04434,S009,Corporate,DP01,1,1,On Time,5.0
O015833,2026-01-14,CU04568,S006,Website,DP02,3,3,On Time,5.0
O015834,2026-06-29,CU04385,S005,Mobile App,DP02,3,3,On Time,5.0
O015835,2026-04-20,CU04470,S003,Mobile App,DP01,3,3,On Time,5.0
O015836,2026-05-25,CU03381,S005,Physical Store,DP05,1,1,On Time,5.0
O015837,2026-03-03,CU01631,S008,Website,DP03,3,3,On Time,4.7
O015838,2026-04-20,CU01146,S006,Corporate,DP02,1,1,On Time,5.0
O015839,2026-05-30,CU02395,S007,Physical Store,DP03,1,1,On Time,5.0
O015840,2026-02-22,CU00036,S002,Corporate,DP02,1,1,On Time,5.0
O015841,2026-06-09,CU00725,S003,Mobile App,DP05,3,3,On Time,4.5
O015842,2026-03-17,CU01477,S008,Physical Store,DP02,1,1,On Time,5.0
O015843,2026-02-24,CU02507,S002,Website,DP05,3,3,On Time,5.0
O015844,2026-01-22,CU03298,S006,Corporate,DP01,1,1,On Time,5.0
O015845,2026-06-15,CU00891,S004,Mobile App,DP02,3,3,On Time,5.0
O015846,2026-06-27,CU02850,S008,Mobile App,DP01,3,3,On Time,5.0
O015847,2026-04-13,CU01401,S001,Mobile App,DP01,3,3,On Time,4.7
O015848,2026-02-14,CU01027,S003,Physical Store,DP04,1,1,On Time,4.4
O015849,2026-04-29,CU04102,S004,Website,DP01,3,3,On Time,4.4
O015850,2026-01-08,CU02661,S007,Physical Store,DP04,1,1,On Time,4.9
O015851,2026-03-06,CU04405,S005,Physical Store,DP02,1,1,On Time,5.0
O015852,2026-06-17,CU02407,S002,Website,DP02,3,3,On Time,4.6
O015853,2026-01-05,CU03006,S009,Mobile App,DP01,3,3,On Time,5.0
O015854,2026-02-14,CU03750,S001,Physical Store,DP03,1,1,On Time,5.0
O015855,2026-02-15,CU00676,S002,Physical Store,DP01,1,1,On Time,5.0
O015856,2026-06-13,CU02850,S001,Website,DP04,3,5,Delayed,3.4
O015857,2026-05-25,CU00518,S002,Physical Store,DP02,1,1,On Time,4.2
O015858,2026-06-18,CU04480,S001,Physical Store,DP02,1,1,On Time,4.9
O015859,2026-06-07,CU03986,S008,Physical Store,DP02,1,1,On Time,5.0
O015860,2026-06-29,CU02587,S007,Website,DP05,3,3,On Time,4.8
O015861,2026-03-20,CU04704,S001,Website,DP02,3,3,On Time,4.6
O015862,2026-05-28,CU00162,S008,Corporate,DP03,1,1,On Time,4.9
O015863,2026-06-13,CU00601,S005,Physical Store,DP04,1,3,Delayed,4.0
O015864,2026-03-07,CU01560,S009,Physical Store,DP03,1,1,On Time,4.7
O015865,2026-06-22,CU00665,S003,Corporate,DP04,1,3,Delayed,4.0
O015866,2026-01-04,CU04958,S004,Mobile App,DP01,3,3,On Time,5.0
O015867,2026-06-27,CU03782,S004,Physical Store,DP02,1,1,On Time,5.0
O015868,2026-03-29,CU02040,S001,Mobile App,DP05,3,3,On Time,5.0
O015869,2026-02-24,CU04577,S003,Website,DP03,3,3,On Time,5.0
O015870,2026-02-28,CU03791,S004,Mobile App,DP02,3,3,On Time,3.4
O015871,2026-06-19,CU04317,S004,Website,DP02,3,3,On Time,5.0
O015872,2026-01-02,CU01773,S003,Website,DP03,3,3,On Time,5.0
O015873,2026-02-15,CU04606,S008,Mobile App,DP01,3,4,Delayed,4.0
O015874,2026-01-02,CU01391,S006,Physical Store,DP01,1,1,On Time,4.0
O015875,2026-06-27,CU04287,S004,Physical Store,DP02,1,1,On Time,4.6
O015876,2026-05-09,CU01718,S002,Website,DP04,3,3,On Time,5.0
O015877,2026-01-13,CU01958,S008,Physical Store,DP04,1,1,On Time,4.4
O015878,2026-03-11,CU01660,S003,Physical Store,DP03,1,1,On Time,5.0
O015879,2026-01-22,CU03089,S002,Mobile App,DP02,3,3,On Time,4.1
O015880,2026-01-17,CU02079,S001,Mobile App,DP04,3,3,On Time,4.6
O015881,2026-03-27,CU02945,S007,Mobile App,DP02,3,3,On Time,5.0
O015882,2026-03-11,CU01828,S001,Physical Store,DP03,1,1,On Time,4.8
O015883,2026-04-26,CU02440,S002,Website,DP02,3,3,On Time,5.0
O015884,2026-01-03,CU01117,S007,Mobile App,DP01,3,7,Delayed,1.8
O015885,2026-04-20,CU02006,S003,Physical Store,DP04,1,1,On Time,5.0
O015886,2026-03-22,CU01162,S005,Corporate,DP03,1,1,On Time,4.3
O015887,2026-06-26,CU04120,S004,Physical Store,DP04,1,3,Delayed,4.1
O015888,2026-06-27,CU00168,S004,Mobile App,DP02,3,3,On Time,4.8
O015889,2026-04-11,CU02001,S004,Physical Store,DP01,1,1,On Time,5.0
O015890,2026-02-04,CU00289,S001,Website,DP04,3,3,On Time,4.5
O015891,2026-05-31,CU01038,S005,Corporate,DP03,1,1,On Time,5.0
O015892,2026-05-15,CU02486,S009,Website,DP01,3,4,Delayed,4.5
O015893,2026-02-19,CU03365,S004,Mobile App,DP03,3,3,On Time,4.5
O015894,2026-01-10,CU04824,S005,Website,DP05,3,3,On Time,4.7
O015895,2026-01-19,CU02132,S003,Corporate,DP05,1,1,On Time,4.4
O015896,2026-01-23,CU04465,S009,Website,DP04,3,3,On Time,4.8
O015897,2026-04-05,CU03974,S002,Physical Store,DP04,1,1,On Time,4.9
O015898,2026-03-05,CU01185,S002,Mobile App,DP02,3,3,On Time,4.6
O015899,2026-06-10,CU04992,S001,Mobile App,DP03,3,3,On Time,4.7
O015900,2026-04-06,CU02354,S002,Corporate,DP02,1,1,On Time,4.8
O015901,2026-04-07,CU01483,S002,Website,DP05,3,3,On Time,4.8
O015902,2026-01-09,CU03668,S006,Corporate,DP02,1,1,On Time,4.5
O015903,2026-05-05,CU04806,S007,Physical Store,DP01,1,1,On Time,5.0
O015904,2026-06-06,CU00200,S002,Website,DP05,3,3,On Time,4.7
O015905,2026-01-18,CU00335,S007,Website,DP02,3,3,On Time,4.2
O015906,2026-03-23,CU03414,S005,Physical Store,DP04,1,1,On Time,5.0
O015907,2026-01-29,CU00179,S001,Physical Store,DP04,1,1,On Time,4.5
O015908,2026-04-26,CU00450,S004,Physical Store,DP05,1,1,On Time,5.0
O015909,2026-03-24,CU01725,S009,Physical Store,DP01,1,1,On Time,4.9
O015910,2026-03-02,CU01180,S008,Physical Store,DP01,1,1,On Time,4.4
O015911,2026-05-13,CU04836,S002,Mobile App,DP01,3,3,On Time,4.4
O015912,2026-04-15,CU00868,S004,Website,DP03,3,3,On Time,5.0
O015913,2026-04-24,CU00978,S006,Website,DP01,3,3,On Time,5.0
O015914,2026-03-10,CU03641,S001,Mobile App,DP01,3,7,Delayed,2.4
O015915,2026-04-28,CU00666,S003,Website,DP03,3,3,On Time,5.0
O015916,2026-06-29,CU02073,S001,Mobile App,DP04,3,5,Delayed,4.1
O015917,2026-01-15,CU02524,S009,Mobile App,DP05,3,3,On Time,5.0
O015918,2026-03-31,CU00783,S007,Website,DP01,3,3,On Time,5.0
O015919,2026-03-29,CU04298,S004,Corporate,DP01,1,1,On Time,5.0
O015920,2026-03-24,CU04706,S008,Corporate,DP02,1,1,On Time,5.0
O015921,2026-01-20,CU01488,S009,Physical Store,DP05,1,1,On Time,4.8
O015922,2026-04-17,CU04533,S003,Website,DP04,3,3,On Time,4.7
O015923,2026-03-14,CU04968,S002,Physical Store,DP02,1,1,On Time,5.0
O015924,2026-04-02,CU03551,S007,Website,DP02,3,3,On Time,5.0
O015925,2026-01-16,CU03451,S003,Physical Store,DP01,1,1,On Time,4.0
O015926,2026-03-16,CU02159,S003,Physical Store,DP03,1,1,On Time,5.0
O015927,2026-04-08,CU00123,S003,Website,DP01,3,3,On Time,5.0
O015928,2026-06-02,CU02483,S005,Physical Store,DP04,1,2,Delayed,4.1
O015929,2026-04-29,CU04074,S008,Corporate,DP01,1,1,On Time,4.7
O015930,2026-02-26,CU00960,S001,Mobile App,DP05,3,3,On Time,5.0
O015931,2026-05-29,CU01407,S006,Mobile App,DP02,3,3,On Time,5.0
O015932,2026-05-13,CU03546,S007,Website,DP05,3,3,On Time,5.0
O015933,2026-05-17,CU04605,S001,Mobile App,DP02,3,3,On Time,4.5
O015934,2026-01-11,CU00564,S007,Mobile App,DP02,3,3,On Time,5.0
O015935,2026-04-15,CU00725,S002,Physical Store,DP02,1,5,Delayed,2.0
O015936,2026-03-06,CU00247,S001,Physical Store,DP04,1,1,On Time,4.8
O015937,2026-01-26,CU02629,S004,Website,DP01,3,3,On Time,4.9
O015938,2026-01-19,CU04967,S002,Physical Store,DP02,1,1,On Time,4.2
O015939,2026-01-16,CU00405,S009,Mobile App,DP02,3,3,On Time,4.8
O015940,2026-02-25,CU02554,S008,Physical Store,DP01,1,1,On Time,5.0
O015941,2026-04-11,CU01248,S004,Website,DP03,3,3,On Time,5.0
O015942,2026-04-24,CU02395,S007,Corporate,DP03,1,1,On Time,5.0
O015943,2026-03-09,CU04959,S008,Corporate,DP04,1,1,On Time,4.8
O015944,2026-03-19,CU01228,S009,Physical Store,DP05,1,1,On Time,4.7
O015945,2026-01-30,CU00633,S005,Mobile App,DP02,3,3,On Time,5.0
O015946,2026-01-07,CU03381,S004,Physical Store,DP02,1,1,On Time,5.0
O015947,2026-05-20,CU04350,S008,Website,DP01,3,3,On Time,5.0
O015948,2026-06-01,CU00659,S003,Corporate,DP02,1,1,On Time,4.7
O015949,2026-04-17,CU02051,S002,Physical Store,DP02,1,1,On Time,4.9
O015950,2026-01-22,CU03422,S003,Website,DP02,3,3,On Time,5.0
O015951,2026-06-24,CU01124,S006,Mobile App,DP03,3,3,On Time,3.9
O015952,2026-01-30,CU04553,S008,Mobile App,DP03,3,3,On Time,5.0
O015953,2026-06-16,CU00884,S003,Physical Store,DP02,1,1,On Time,5.0
O015954,2026-05-28,CU00697,S002,Mobile App,DP01,3,3,On Time,4.4
O015955,2026-06-03,CU04425,S008,Website,DP03,3,3,On Time,5.0
O015956,2026-02-18,CU00715,S005,Physical Store,DP02,1,1,On Time,4.5
O015957,2026-03-10,CU03990,S008,Website,DP02,3,3,On Time,5.0
O015958,2026-02-11,CU00242,S004,Physical Store,DP03,1,1,On Time,5.0
O015959,2026-01-06,CU04275,S006,Website,DP04,3,3,On Time,5.0
O015960,2026-06-30,CU02228,S006,Mobile App,DP04,3,5,Delayed,4.1
O015961,2026-02-03,CU03006,S001,Physical Store,DP01,1,1,On Time,5.0
O015962,2026-05-02,CU04847,S005,Physical Store,DP02,1,1,On Time,4.1
O015963,2026-05-04,CU01340,S002,Mobile App,DP03,3,3,On Time,5.0
O015964,2026-01-10,CU01744,S002,Website,DP04,3,3,On Time,4.5
O015965,2026-01-28,CU02679,S008,Mobile App,DP03,3,3,On Time,5.0
O015966,2026-01-03,CU01461,S002,Physical Store,DP02,1,1,On Time,5.0
O015967,2026-03-18,CU04445,S001,Corporate,DP02,1,1,On Time,5.0
O015968,2026-06-25,CU04615,S008,Physical Store,DP01,1,1,On Time,4.7
O015969,2026-04-21,CU00387,S005,Website,DP01,3,3,On Time,5.0
O015970,2026-05-06,CU01442,S002,Physical Store,DP04,1,1,On Time,5.0
O015971,2026-02-04,CU00801,S008,Physical Store,DP05,1,1,On Time,5.0
O015972,2026-06-29,CU00607,S002,Mobile App,DP03,3,3,On Time,4.7
O015973,2026-04-24,CU04440,S009,Corporate,DP03,1,1,On Time,5.0
O015974,2026-03-03,CU01918,S001,Mobile App,DP01,3,3,On Time,4.1
O015975,2026-02-21,CU03110,S003,Website,DP04,3,3,On Time,5.0
O015976,2026-04-26,CU00366,S008,Website,DP02,3,3,On Time,5.0
O015977,2026-02-16,CU04477,S009,Physical Store,DP05,1,1,On Time,4.4
O015978,2026-06-05,CU04042,S001,Website,DP05,3,3,On Time,5.0
O015979,2026-04-11,CU00985,S003,Mobile App,DP01,3,3,On Time,5.0
O015980,2026-01-23,CU01125,S009,Corporate,DP02,1,1,On Time,5.0
O015981,2026-04-17,CU00491,S002,Mobile App,DP04,3,3,On Time,5.0
O015982,2026-02-04,CU04974,S005,Corporate,DP04,1,1,On Time,5.0
O015983,2026-04-13,CU03645,S002,Mobile App,DP03,3,3,On Time,5.0
O015984,2026-04-29,CU04225,S006,Physical Store,DP01,1,1,On Time,4.3
O015985,2026-02-01,CU04071,S002,Website,DP04,3,3,On Time,5.0
O015986,2026-01-02,CU02027,S005,Physical Store,DP03,1,1,On Time,5.0
O015987,2026-04-22,CU00021,S006,Website,DP03,3,3,On Time,5.0
O015988,2026-05-02,CU00028,S009,Website,DP02,3,3,On Time,5.0
O015989,2026-01-16,CU02498,S008,Physical Store,DP05,1,1,On Time,4.5
O015990,2026-05-24,CU03564,S008,Website,DP03,3,3,On Time,5.0
O015991,2026-06-28,CU04748,S008,Mobile App,DP01,3,3,On Time,5.0
O015992,2026-04-02,CU04929,S008,Website,DP01,3,3,On Time,5.0
O015993,2026-02-23,CU01454,S001,Website,DP03,3,3,On Time,5.0
O015994,2026-05-28,CU02283,S008,Website,DP04,3,6,Delayed,3.5
O015995,2026-02-02,CU02472,S001,Physical Store,DP04,1,1,On Time,5.0
O015996,2026-05-16,CU02130,S008,Corporate,DP04,1,1,On Time,5.0
O015997,2026-06-01,CU02413,S003,Physical Store,DP02,1,1,On Time,4.9
O015998,2026-02-22,CU04861,S001,Corporate,DP04,1,1,On Time,5.0
O015999,2026-03-05,CU04836,S009,Website,DP03,3,3,On Time,4.4
O016000,2026-02-27,CU04496,S004,Website,DP02,3,3,On Time,5.0
O016001,2026-04-28,CU01476,S003,Corporate,DP02,1,1,On Time,5.0
O016002,2026-02-06,CU00936,S009,Website,DP05,3,3,On Time,4.0
O016003,2026-01-12,CU00235,S002,Physical Store,DP04,1,1,On Time,4.5
O016004,2026-03-25,CU00035,S004,Physical Store,DP04,1,1,On Time,4.7
O016005,2026-05-12,CU04735,S003,Website,DP04,3,3,On Time,4.7
O016006,2026-04-04,CU00339,S008,Website,DP03,3,3,On Time,4.8
O016007,2026-06-08,CU04028,S006,Physical Store,DP02,1,1,On Time,5.0
O016008,2026-03-27,CU03526,S002,Physical Store,DP03,1,1,On Time,4.5
O016009,2026-02-07,CU01503,S009,Mobile App,DP01,3,3,On Time,4.2
O016010,2026-06-14,CU03125,S003,Website,DP01,3,5,Delayed,4.0
O016011,2026-04-02,CU03684,S006,Corporate,DP03,1,1,On Time,4.6
O016012,2026-01-14,CU02491,S009,Website,DP02,3,4,Delayed,4.3
O016013,2026-03-16,CU04516,S001,Website,DP05,3,6,Delayed,2.0
O016014,2026-05-08,CU00706,S006,Physical Store,DP04,1,1,On Time,5.0
O016015,2026-03-14,CU04848,S009,Website,DP05,3,3,On Time,5.0
O016016,2026-06-01,CU04345,S009,Physical Store,DP02,1,1,On Time,5.0
O016017,2026-01-10,CU02341,S002,Physical Store,DP03,1,1,On Time,5.0
O016018,2026-02-07,CU04303,S006,Physical Store,DP04,1,2,Delayed,4.3
O016019,2026-06-20,CU01125,S002,Website,DP03,3,3,On Time,5.0
O016020,2026-04-15,CU01600,S007,Website,DP03,3,3,On Time,4.2
O016021,2026-06-14,CU04531,S004,Corporate,DP04,1,3,Delayed,4.1
O016022,2026-06-19,CU00239,S009,Physical Store,DP04,1,2,Delayed,4.1
O016023,2026-02-01,CU01148,S008,Physical Store,DP04,1,1,On Time,5.0
O016024,2026-01-14,CU04614,S006,Physical Store,DP01,1,1,On Time,5.0
O016025,2026-05-12,CU03909,S004,Website,DP01,3,3,On Time,4.3
O016026,2026-06-01,CU04245,S003,Mobile App,DP01,3,3,On Time,5.0
O016027,2026-04-06,CU02105,S009,Website,DP05,3,3,On Time,4.8
O016028,2026-01-10,CU02204,S006,Physical Store,DP03,1,1,On Time,4.8
O016029,2026-04-28,CU03669,S003,Physical Store,DP04,1,1,On Time,5.0
O016030,2026-04-17,CU04632,S004,Physical Store,DP01,1,1,On Time,5.0
O016031,2026-01-16,CU02163,S008,Website,DP01,3,3,On Time,5.0
O016032,2026-06-16,CU03606,S004,Mobile App,DP04,3,4,Delayed,3.2
O016033,2026-04-06,CU04462,S004,Corporate,DP03,1,1,On Time,5.0
O016034,2026-01-18,CU03566,S009,Corporate,DP02,1,1,On Time,4.2
O016035,2026-06-02,CU03618,S003,Physical Store,DP03,1,1,On Time,5.0
O016036,2026-01-07,CU02934,S002,Website,DP02,3,3,On Time,5.0
O016037,2026-05-06,CU03109,S007,Physical Store,DP01,1,1,On Time,5.0
O016038,2026-06-24,CU00465,S001,Website,DP05,3,3,On Time,4.6
O016039,2026-04-25,CU02035,S003,Physical Store,DP04,1,1,On Time,4.6
O016040,2026-04-21,CU02895,S003,Mobile App,DP01,3,3,On Time,4.8
O016041,2026-03-23,CU02786,S007,Mobile App,DP02,3,3,On Time,4.8
O016042,2026-05-11,CU02921,S007,Corporate,DP05,1,1,On Time,5.0
O016043,2026-05-09,CU00811,S009,Physical Store,DP04,1,1,On Time,4.5
O016044,2026-02-02,CU00399,S002,Physical Store,DP05,1,1,On Time,4.4
O016045,2026-03-15,CU01076,S006,Corporate,DP03,1,1,On Time,4.8
O016046,2026-04-18,CU02820,S007,Website,DP01,3,3,On Time,5.0
O016047,2026-02-28,CU01863,S002,Website,DP03,3,3,On Time,4.6
O016048,2026-03-13,CU03280,S001,Mobile App,DP04,3,3,On Time,5.0
O016049,2026-06-09,CU00886,S003,Physical Store,DP04,1,2,Delayed,4.1
O016050,2026-03-28,CU02567,S005,Mobile App,DP01,3,3,On Time,4.8
O016051,2026-05-25,CU03241,S003,Website,DP01,3,3,On Time,5.0
O016052,2026-01-17,CU01674,S002,Website,DP01,3,3,On Time,5.0
O016053,2026-03-30,CU02750,S006,Physical Store,DP03,1,1,On Time,4.1
O016054,2026-05-29,CU01985,S008,Website,DP02,3,3,On Time,4.4
O016055,2026-02-24,CU01692,S004,Physical Store,DP05,1,1,On Time,3.6
O016056,2026-01-06,CU04154,S002,Physical Store,DP05,1,1,On Time,3.8
O016057,2026-03-25,CU03768,S005,Physical Store,DP03,1,1,On Time,5.0
O016058,2026-06-26,CU00658,S008,Physical Store,DP02,1,1,On Time,5.0
O016059,2026-03-25,CU03257,S009,Physical Store,DP01,1,1,On Time,4.6
O016060,2026-06-03,CU04055,S009,Website,DP01,3,3,On Time,5.0
O016061,2026-06-09,CU01511,S004,Physical Store,DP01,1,1,On Time,4.5
O016062,2026-03-13,CU01069,S003,Physical Store,DP03,1,1,On Time,5.0
O016063,2026-04-19,CU01386,S001,Website,DP02,3,7,Delayed,2.4
O016064,2026-04-22,CU02615,S003,Physical Store,DP04,1,1,On Time,4.8
O016065,2026-06-21,CU00772,S009,Physical Store,DP04,1,2,Delayed,3.9
O016066,2026-01-29,CU02575,S005,Website,DP02,3,3,On Time,4.9
O016067,2026-01-17,CU02197,S005,Physical Store,DP02,1,1,On Time,5.0
O016068,2026-01-18,CU04716,S002,Mobile App,DP05,3,3,On Time,4.8
O016069,2026-06-17,CU01998,S005,Website,DP01,3,3,On Time,5.0
O016070,2026-03-04,CU02083,S003,Physical Store,DP05,1,1,On Time,5.0
O016071,2026-03-23,CU02429,S009,Mobile App,DP02,3,3,On Time,5.0
O016072,2026-03-16,CU00772,S002,Physical Store,DP01,1,1,On Time,5.0
O016073,2026-06-22,CU02275,S001,Mobile App,DP03,3,3,On Time,4.2
O016074,2026-03-20,CU01164,S005,Physical Store,DP05,1,1,On Time,5.0
O016075,2026-03-31,CU03638,S008,Website,DP01,3,3,On Time,5.0
O016076,2026-05-11,CU04883,S001,Website,DP04,3,3,On Time,5.0
O016077,2026-05-11,CU04432,S009,Physical Store,DP01,1,1,On Time,4.8
O016078,2026-06-15,CU03694,S007,Mobile App,DP02,3,3,On Time,5.0
O016079,2026-04-09,CU03351,S009,Website,DP01,3,3,On Time,4.3
O016080,2026-04-17,CU02380,S007,Physical Store,DP03,1,1,On Time,5.0
O016081,2026-02-09,CU00773,S004,Mobile App,DP04,3,3,On Time,4.6
O016082,2026-03-09,CU00724,S008,Website,DP02,3,3,On Time,5.0
O016083,2026-01-20,CU01219,S007,Website,DP01,3,3,On Time,4.6
O016084,2026-01-15,CU04727,S006,Physical Store,DP03,1,1,On Time,4.3
O016085,2026-04-03,CU00706,S003,Website,DP04,3,3,On Time,4.4
O016086,2026-05-13,CU01282,S001,Website,DP01,3,3,On Time,5.0
O016087,2026-02-08,CU02736,S003,Mobile App,DP04,3,3,On Time,4.0
O016088,2026-02-09,CU04538,S007,Corporate,DP01,1,1,On Time,4.9
O016089,2026-05-15,CU00611,S007,Physical Store,DP05,1,1,On Time,5.0
O016090,2026-04-06,CU01732,S008,Mobile App,DP02,3,3,On Time,5.0
O016091,2026-04-10,CU01653,S001,Physical Store,DP02,1,1,On Time,5.0
O016092,2026-02-02,CU00902,S008,Mobile App,DP02,3,3,On Time,5.0
O016093,2026-04-28,CU04047,S005,Mobile App,DP04,3,3,On Time,5.0
O016094,2026-02-06,CU03197,S004,Physical Store,DP04,1,1,On Time,4.4
O016095,2026-02-01,CU04897,S006,Website,DP04,3,3,On Time,5.0
O016096,2026-02-12,CU03532,S006,Website,DP01,3,3,On Time,5.0
O016097,2026-02-05,CU00171,S003,Mobile App,DP03,3,3,On Time,5.0
O016098,2026-04-08,CU04406,S008,Mobile App,DP03,3,3,On Time,5.0
O016099,2026-02-18,CU02400,S005,Physical Store,DP04,1,1,On Time,4.8
O016100,2026-01-25,CU04956,S002,Website,DP04,3,3,On Time,5.0
O016101,2026-04-18,CU03964,S003,Mobile App,DP03,3,3,On Time,5.0
O016102,2026-04-06,CU01375,S009,Mobile App,DP03,3,3,On Time,4.7
O016103,2026-03-07,CU01597,S008,Website,DP01,3,3,On Time,5.0
O016104,2026-01-09,CU00996,S002,Website,DP03,3,3,On Time,5.0
O016105,2026-04-12,CU03297,S008,Website,DP03,3,3,On Time,5.0
O016106,2026-05-26,CU00746,S001,Physical Store,DP03,1,1,On Time,4.9
O016107,2026-01-22,CU01810,S001,Website,DP05,3,3,On Time,4.4
O016108,2026-04-09,CU00743,S003,Mobile App,DP03,3,3,On Time,5.0
O016109,2026-01-15,CU03321,S005,Physical Store,DP03,1,1,On Time,5.0
O016110,2026-01-07,CU01494,S009,Website,DP02,3,3,On Time,4.4
O016111,2026-05-21,CU03521,S004,Corporate,DP04,1,2,Delayed,4.1
O016112,2026-04-16,CU03423,S008,Website,DP02,3,3,On Time,5.0
O016113,2026-06-13,CU03156,S007,Mobile App,DP04,3,5,Delayed,4.1
O016114,2026-01-16,CU02724,S003,Mobile App,DP01,3,3,On Time,4.3
O016115,2026-06-18,CU02001,S009,Mobile App,DP02,3,3,On Time,4.6
O016116,2026-01-21,CU04269,S006,Website,DP04,3,3,On Time,4.8
O016117,2026-01-28,CU01929,S004,Mobile App,DP02,3,3,On Time,4.8
O016118,2026-03-15,CU04241,S004,Physical Store,DP02,1,1,On Time,5.0
O016119,2026-03-24,CU04858,S005,Website,DP01,3,3,On Time,5.0
O016120,2026-01-17,CU03523,S002,Mobile App,DP01,3,3,On Time,5.0
O016121,2026-03-06,CU02369,S005,Mobile App,DP02,3,3,On Time,4.5
O016122,2026-05-21,CU01172,S008,Website,DP04,3,5,Delayed,4.1
O016123,2026-02-05,CU02754,S009,Corporate,DP03,1,1,On Time,5.0
O016124,2026-02-27,CU02960,S004,Physical Store,DP04,1,2,Delayed,4.8
O016125,2026-01-20,CU01665,S004,Mobile App,DP01,3,3,On Time,4.7
O016126,2026-04-14,CU02723,S008,Physical Store,DP05,1,1,On Time,5.0
O016127,2026-06-29,CU03201,S003,Physical Store,DP02,1,1,On Time,4.6
O016128,2026-01-06,CU00683,S003,Physical Store,DP05,1,1,On Time,5.0
O016129,2026-01-23,CU03909,S001,Mobile App,DP03,3,3,On Time,4.8
O016130,2026-06-19,CU01510,S006,Mobile App,DP01,3,3,On Time,5.0
O016131,2026-06-01,CU02264,S002,Website,DP02,3,3,On Time,4.9
O016132,2026-01-05,CU02285,S004,Corporate,DP01,1,1,On Time,4.6
O016133,2026-06-09,CU02144,S009,Mobile App,DP03,3,3,On Time,5.0
O016134,2026-02-15,CU02960,S007,Physical Store,DP05,1,1,On Time,5.0
O016135,2026-01-17,CU01657,S008,Website,DP04,3,3,On Time,4.4
O016136,2026-03-16,CU03267,S002,Corporate,DP04,1,1,On Time,5.0
O016137,2026-01-27,CU01274,S003,Website,DP01,3,3,On Time,5.0
O016138,2026-01-23,CU03519,S001,Physical Store,DP01,1,1,On Time,4.8
O016139,2026-03-28,CU02016,S003,Corporate,DP05,1,1,On Time,4.2
O016140,2026-04-23,CU00918,S004,Website,DP01,3,3,On Time,4.6
O016141,2026-05-01,CU00952,S002,Physical Store,DP01,1,1,On Time,5.0
O016142,2026-06-11,CU03025,S007,Physical Store,DP04,1,2,Delayed,4.1
O016143,2026-05-29,CU00155,S003,Website,DP03,3,3,On Time,4.9
O016144,2026-05-30,CU04416,S006,Website,DP03,3,5,Delayed,3.9
O016145,2026-03-06,CU00301,S002,Physical Store,DP04,1,1,On Time,5.0
O016146,2026-06-09,CU00195,S002,Website,DP04,3,5,Delayed,4.0
O016147,2026-01-28,CU01438,S006,Website,DP05,3,3,On Time,4.8
O016148,2026-03-23,CU00733,S004,Mobile App,DP01,3,7,Delayed,1.6
