order_id,order_date,customer_id,product_id,store_id,channel,quantity,payment_method,unit_cost,list_price,category,discount_pct,unit_price,revenue,cost,gross_profit,gross_margin_pct
O020279,2026-05-16,CU00556,P0059,S009,Mobile App,1,Cash,181.01,221.82,Small Appliances,0.0696270450491472,206.37532886719816,206.38,181.01,25.37,12.29
O020280,2026-01-02,CU03225,P0001,S008,Website,2,Transfer,771.97,1237.09,Laptops,0.02593480665977215,1205.0063100292625,2410.01,1543.94,866.07,35.94
O020281,2026-01-18,CU03093,P0023,S007,Physical Store,2,Cash,722.88,1120.53,TVs,0.10481364422461312,1003.0831672369942,2006.17,1445.76,560.41,27.93
O020282,2026-04-02,CU01274,P0001,S006,Mobile App,1,Card,771.97,1237.09,Laptops,0.049001160754541306,1176.4711540421645,1176.47,771.97,404.5,34.38
O020283,2026-06-12,CU01213,P0011,S008,Physical Store,2,Transfer,818.69,1384.91,Smartphones,0.11683598346389037,1223.1026781410237,2446.21,1637.38,808.83,33.06
O020284,2026-02-25,CU01893,P0080,S004,Corporate,1,Wallet,309.8,419.88,Gaming,0.06962746323483371,390.644820736958,390.64,309.8,80.84,20.69
O020285,2026-02-12,CU00794,P0029,S007,Physical Store,3,Card,1329.86,1738.15,TVs,0.08415338191615628,1591.878799222433,4775.64,3989.58,786.06,16.46
O020286,2026-03-14,CU02720,P0007,S001,Website,1,Card,802.5,1173.82,Laptops,0.10058491732108137,1055.7514123501683,1055.75,802.5,253.25,23.99
O020287,2026-03-13,CU04315,P0038,S003,Physical Store,1,Transfer,1033.6,1615.43,Refrigerators,0.07585725135766465,1492.8879204392879,1492.89,1033.6,459.29,30.77
O020288,2026-04-27,CU03089,P0004,S006,Mobile App,3,Card,702.13,1200.34,Laptops,0.08760056146879346,1095.1895420465485,3285.57,2106.39,1179.18,35.89
O020289,2026-01-08,CU01063,P0010,S003,Mobile App,3,Card,880.36,1310.46,Laptops,0.07780618169582915,1208.4981111348839,3625.49,2641.08,984.41,27.15
O020290,2026-01-05,CU01825,P0054,S007,Mobile App,2,Card,290.08,489.71,Small Appliances,0.09325162732510506,444.04374558262276,888.09,580.16,307.93,34.67
O020291,2026-01-13,CU00701,P0030,S008,Mobile App,2,Transfer,436.69,718.47,TVs,0.06798886443626695,669.6220405684753,1339.24,873.38,465.86,34.79
O020292,2026-01-07,CU02190,P0010,S008,Physical Store,3,Card,880.36,1310.46,Laptops,0.02916957898429773,1272.2344335242371,3816.7,2641.08,1175.62,30.8
O020293,2026-01-21,CU00303,P0054,S001,Website,2,Card,290.08,489.71,Small Appliances,0.0857673860318013,447.70885338636657,895.42,580.16,315.26,35.21
O020294,2026-02-06,CU04442,P0041,S004,Physical Store,1,Transfer,1272.84,1644.61,Air Conditioners,0.04767167398022207,1566.2086882553867,1566.21,1272.84,293.37,18.73
O020295,2026-06-22,CU00176,P0007,S005,Website,3,Transfer,802.5,1173.82,Laptops,0.11611478899362156,1037.5221383835071,3112.57,2407.5,705.07,22.65
O020296,2026-06-29,CU02992,P0056,S009,Website,3,Card,250.75,359.51,Small Appliances,0.0879879297137038,327.87745938862633,983.63,752.25,231.38,23.52
O020297,2026-06-25,CU03858,P0020,S002,Mobile App,3,Card,944.29,1372.63,Smartphones,0.1227689472899332,1204.1136598814192,3612.34,2832.87,779.47,21.58
O020298,2026-03-03,CU01203,P0006,S002,Physical Store,1,Transfer,562.05,900.7,Laptops,0.08737354884294517,822.0026445571593,822.0,562.05,259.95,31.62
O020299,2026-04-11,CU02692,P0016,S006,Physical Store,1,Card,475.65,609.83,Smartphones,0.06785916934470465,568.4474427585188,568.45,475.65,92.8,16.33
O020300,2026-04-29,CU04177,P0016,S001,Website,1,Cash,475.65,609.83,Smartphones,0.024781595848168407,594.7174394039115,594.72,475.65,119.07,20.02
O020301,2026-06-28,CU04503,P0023,S002,Mobile App,5,Transfer,722.88,1120.53,TVs,0.13199200732972324,972.6289960268251,4863.14,3614.4,1248.74,25.68
O020302,2026-05-12,CU01205,P0003,S002,Website,3,Transfer,718.1,1040.4,Laptops,0.10605366871671927,930.0617630671253,2790.19,2154.3,635.89,22.79
O020303,2026-04-30,CU01293,P0028,S009,Mobile App,1,Cash,382.18,608.84,TVs,0.06036083127121193,572.0899114888354,572.09,382.18,189.91,33.2
O020304,2026-03-27,CU03911,P0019,S008,Physical Store,2,Cash,429.03,687.15,Smartphones,0.0866722945913123,627.5931327715797,1255.19,858.06,397.13,31.64
O020305,2026-03-16,CU01594,P0058,S008,Physical Store,2,Cash,168.05,222.65,Small Appliances,0.027253838725370055,216.58193280779636,433.16,336.1,97.06,22.41
O020306,2026-02-03,CU03561,P0061,S006,Physical Store,2,Card,310.54,395.08,Audio,0.07518232657859106,365.37696641533023,730.75,621.08,109.67,15.01
O020307,2026-02-14,CU04590,P0040,S008,Mobile App,1,Transfer,1790.06,2397.14,Refrigerators,0.10829426412049697,2137.543487706192,2137.54,1790.06,347.48,16.26
O020308,2026-05-24,CU02239,P0003,S006,Website,1,Card,718.1,1040.4,Laptops,0.17638744807715936,856.8864990205235,856.89,718.1,138.79,16.2
O020309,2026-05-17,CU00554,P0033,S003,Mobile App,1,Card,1320.48,1847.6,Refrigerators,0.05432296603800714,1747.232887948178,1747.23,1320.48,426.75,24.42
O020310,2026-01-16,CU02418,P0008,S005,Website,3,Card,785.55,1162.11,Laptops,0.10214989525062164,1043.4005852302998,3130.2,2356.65,773.55,24.71
O020311,2026-04-05,CU02793,P0039,S002,Website,3,Wallet,904.55,1438.69,Refrigerators,0.11864647794415015,1267.9944986465307,3803.98,2713.65,1090.33,28.66
O020312,2026-06-08,CU03934,P0075,S009,Website,2,Wallet,552.95,826.11,Gaming,0.06615291738170984,771.4604134217957,1542.92,1105.9,437.02,28.32
O020313,2026-05-21,CU03174,P0042,S007,Website,1,Transfer,1022.85,1323.42,Air Conditioners,0.10665783778128982,1182.2668843234856,1182.27,1022.85,159.42,13.48
O020314,2026-05-08,CU00673,P0028,S001,Physical Store,3,Card,382.18,608.84,TVs,0.02914387586971872,591.0960426154805,1773.29,1146.54,626.75,35.34
O020315,2026-01-05,CU02415,P0029,S005,Mobile App,2,Transfer,1329.86,1738.15,TVs,0.050303746234417454,1650.7145434826473,3301.43,2659.72,641.71,19.44
O020316,2026-05-03,CU02602,P0020,S004,Website,1,Transfer,944.29,1372.63,Smartphones,0.09507746086166412,1242.1238248974541,1242.12,944.29,297.83,23.98
O020317,2026-05-07,CU04645,P0052,S007,Website,2,Transfer,128.25,170.78,Small Appliances,0.11970039081130032,150.33756725724612,300.68,256.5,44.18,14.69
O020318,2026-06-24,CU03405,P0078,S008,Physical Store,2,Card,428.47,676.0,Gaming,0.08439381969457316,618.9497778864685,1237.9,856.94,380.96,30.77
O020319,2026-06-16,CU01690,P0036,S007,Physical Store,2,Card,1007.31,1469.57,Refrigerators,0.07414719626350934,1360.6055047870345,2721.21,2014.62,706.59,25.97
O020320,2026-01-18,CU03953,P0021,S004,Website,1,Transfer,891.52,1232.24,TVs,0.07708648508159481,1137.2509496230557,1137.25,891.52,245.73,21.61
O020321,2026-05-28,CU01336,P0037,S002,Website,1,Transfer,696.8,1063.09,Refrigerators,0.12018444491509027,935.3231184552166,935.32,696.8,238.52,25.5
O020322,2026-05-10,CU01134,P0018,S005,Physical Store,2,Transfer,747.7,1096.27,Smartphones,0.052122937533060895,1039.1291872706313,2078.26,1495.4,582.86,28.05
O020323,2026-02-09,CU04282,P0073,S003,Physical Store,1,Cash,465.62,634.28,Gaming,0.027819787631253937,616.6344651012482,616.63,465.62,151.01,24.49
O020324,2026-06-07,CU04081,P0018,S001,Mobile App,2,Transfer,747.7,1096.27,Smartphones,0.14808211579608183,933.9320189162293,1867.86,1495.4,372.46,19.94
O020325,2026-01-10,CU02158,P0069,S006,Mobile App,1,Transfer,255.42,400.31,Audio,0.034196697578823855,386.62071999222104,386.62,255.42,131.2,33.94
O020326,2026-03-05,CU03272,P0076,S003,Website,1,Card,664.4,1143.13,Gaming,0.11745136709223733,1008.8678187358508,1008.87,664.4,344.47,34.14
O020327,2026-02-11,CU01345,P0056,S006,Physical Store,2,Transfer,250.75,359.51,Small Appliances,0.10563951304436978,321.5315386654186,643.06,501.5,141.56,22.01
O020328,2026-06-30,CU02564,P0066,S004,Website,5,Card,302.97,498.93,Audio,0.04627242234472746,475.8433003195451,2379.22,1514.85,864.37,36.33
O020329,2026-04-03,CU01981,P0002,S006,Physical Store,1,Card,988.97,1601.72,Laptops,0.06561693785337185,1496.6200383014973,1496.62,988.97,507.65,33.92
O020330,2026-06-30,CU00061,P0021,S005,Mobile App,2,Card,891.52,1232.24,TVs,0.15543905986546042,1040.701772871385,2081.4,1783.04,298.36,14.33
O020331,2026-02-09,CU03414,P0016,S001,Corporate,1,Transfer,475.65,609.83,Smartphones,0.02634113686677291,593.766384504536,593.77,475.65,118.12,19.89
O020332,2026-05-24,CU01892,P0036,S007,Physical Store,1,Card,1007.31,1469.57,Refrigerators,0.11404346276551106,1301.9751484236879,1301.98,1007.31,294.67,22.63
O020333,2026-06-25,CU01600,P0034,S002,Mobile App,2,Transfer,1059.44,1389.27,Refrigerators,0.08156283501628848,1275.957200196921,2551.91,2118.88,433.03,16.97
O020334,2026-05-05,CU03357,P0020,S001,Physical Store,1,Card,944.29,1372.63,Smartphones,0.10992175689213542,1221.7480988371483,1221.75,944.29,277.46,22.71
O020335,2026-03-02,CU01939,P0076,S005,Website,1,Transfer,664.4,1143.13,Gaming,0.05892820309578188,1075.767403195119,1075.77,664.4,411.37,38.24
O020336,2026-06-15,CU01606,P0023,S006,Mobile App,2,Card,722.88,1120.53,TVs,0.1133098102648097,993.5629583039728,1987.13,1445.76,541.37,27.24
O020337,2026-04-24,CU00769,P0033,S002,Mobile App,2,Card,1320.48,1847.6,Refrigerators,0.035181235791515414,1782.599148751596,3565.2,2640.96,924.24,25.92
O020338,2026-02-13,CU01085,P0007,S009,Corporate,2,Transfer,802.5,1173.82,Laptops,0.0886882245202572,1069.7159882936317,2139.43,1605.0,534.43,24.98
O020339,2026-05-23,CU00207,P0051,S006,Corporate,1,Wallet,71.82,88.55,Small Appliances,0.04419054996175924,84.63692680088622,84.64,71.82,12.82,15.15
O020340,2026-04-05,CU04889,P0045,S002,Website,2,Card,472.94,643.07,Air Conditioners,0.08266579992244497,589.9101040438734,1179.82,945.88,233.94,19.83
O020341,2026-03-02,CU04973,P0068,S002,Mobile App,1,Card,399.04,489.19,Audio,0.09035721643790692,444.9881532907403,444.99,399.04,45.95,10.33
O020342,2026-01-07,CU01900,P0048,S003,Corporate,1,Transfer,508.47,788.74,Air Conditioners,0.07073541560394682,732.948148296543,732.95,508.47,224.48,30.63
O020343,2026-05-04,CU02600,P0079,S006,Website,1,Transfer,647.24,926.57,Gaming,0.1042801973402186,829.9470975504737,829.95,647.24,182.71,22.01
O020344,2026-01-30,CU02325,P0075,S008,Website,1,Card,552.95,826.11,Gaming,0.11980996262504953,727.1337917758203,727.13,552.95,174.18,23.95
O020345,2026-06-13,CU00759,P0069,S001,Physical Store,5,Transfer,255.42,400.31,Audio,0.1237817759443802,350.7589172717052,1753.79,1277.1,476.69,27.18
O020346,2026-04-23,CU03601,P0064,S002,Corporate,3,Cash,104.14,139.63,Audio,0.09633628875309691,126.17856400140506,378.54,312.42,66.12,17.47
O020347,2026-03-31,CU01627,P0014,S003,Corporate,3,Wallet,716.69,1227.56,Smartphones,0.050549450086506666,1165.5075170518078,3496.52,2150.07,1346.45,38.51
O020348,2026-05-19,CU04572,P0050,S003,Website,1,Transfer,794.99,1174.43,Air Conditioners,0.07950217060482734,1081.0602657765726,1081.06,794.99,286.07,26.46
O020349,2026-05-03,CU00126,P0009,S005,Website,1,Transfer,629.19,942.0,Laptops,0.023216444752328095,920.1301090433069,920.13,629.19,290.94,31.62
O020350,2026-04-16,CU02314,P0044,S007,Website,1,Transfer,432.33,658.71,Air Conditioners,0.0479903553448493,627.0982730307943,627.1,432.33,194.77,31.06
O020351,2026-06-06,CU03318,P0021,S006,Mobile App,2,Transfer,891.52,1232.24,TVs,0.16927581501015732,1023.6515697118838,2047.3,1783.04,264.26,12.91
O020352,2026-04-02,CU02569,P0064,S007,Mobile App,1,Transfer,104.14,139.63,Audio,0.07975645586888426,128.49360606702768,128.49,104.14,24.35,18.95
O020353,2026-04-03,CU01070,P0056,S001,Website,3,Card,250.75,359.51,Small Appliances,0.08107972955060647,330.36102642926147,991.08,752.25,238.83,24.1
O020354,2026-05-14,CU03943,P0011,S007,Physical Store,2,Card,818.69,1384.91,Smartphones,0.021716259767229924,1354.8349346857658,2709.67,1637.38,1072.29,39.57
O020355,2026-04-22,CU03196,P0057,S004,Website,1,Transfer,295.92,493.69,Small Appliances,0.05607823730096899,466.00473502688465,466.0,295.92,170.08,36.5
O020356,2026-02-20,CU02925,P0038,S005,Website,2,Wallet,1033.6,1615.43,Refrigerators,0.07891280793116216,1487.9518826837627,2975.9,2067.2,908.7,30.54
O020357,2026-03-21,CU03510,P0028,S006,Website,1,Cash,382.18,608.84,TVs,0.10563208269307299,544.5269627731494,544.53,382.18,162.35,29.81
O020358,2026-04-20,CU00644,P0007,S003,Physical Store,1,Cash,802.5,1173.82,Laptops,0.10617225347367595,1049.1928854275295,1049.19,802.5,246.69,23.51
O020359,2026-02-07,CU04043,P0034,S005,Corporate,1,Card,1059.44,1389.27,Refrigerators,0.05414505731540513,1314.0478962234272,1314.05,1059.44,254.61,19.38
O020360,2026-01-22,CU00749,P0002,S003,Physical Store,1,Wallet,988.97,1601.72,Laptops,0.07945211025223284,1474.4599659667936,1474.46,988.97,485.49,32.93
O020361,2026-03-31,CU03797,P0044,S008,Website,3,Wallet,432.33,658.71,Air Conditioners,0.022301965561070308,644.0194722652674,1932.06,1296.99,635.07,32.87
O020362,2026-06-17,CU03737,P0066,S007,Website,2,Card,302.97,498.93,Audio,0.05791561905952648,470.03416018263044,940.07,605.94,334.13,35.54
O020363,2026-05-15,CU01817,P0022,S002,Physical Store,2,Cash,1226.02,2075.0,TVs,0.11482429357891283,1836.739590823756,3673.48,2452.04,1221.44,33.25
O020364,2026-04-20,CU04551,P0058,S007,Corporate,1,Transfer,168.05,222.65,Small Appliances,0.09504295399130568,201.4886862938358,201.49,168.05,33.44,16.6
O020365,2026-06-17,CU01774,P0001,S008,Website,2,Card,771.97,1237.09,Laptops,0.09488195633424049,1119.7124806384743,2239.42,1543.94,695.48,31.06
O020366,2026-04-17,CU04920,P0037,S005,Physical Store,1,Card,696.8,1063.09,Refrigerators,0.09288969649460858,964.3398925535465,964.34,696.8,267.54,27.74
O020367,2026-05-04,CU01073,P0057,S004,Corporate,1,Transfer,295.92,493.69,Small Appliances,0.04017963603580073,473.8537154854855,473.85,295.92,177.93,37.55
O020368,2026-01-24,CU04050,P0011,S001,Physical Store,1,Card,818.69,1384.91,Smartphones,0.0300984129939751,1343.226406860514,1343.23,818.69,524.54,39.05
O020369,2026-02-10,CU03649,P0061,S006,Mobile App,1,Card,310.54,395.08,Audio,0.02816263624596113,383.95350567194566,383.95,310.54,73.41,19.12
O020370,2026-02-20,CU02749,P0014,S001,Corporate,1,Cash,716.69,1227.56,Smartphones,0.0763050003852839,1133.8910337270408,1133.89,716.69,417.2,36.79
O020371,2026-06-16,CU00521,P0072,S005,Physical Store,5,Wallet,719.02,915.34,Gaming,0.07700356031696383,844.8555610994703,4224.28,3595.1,629.18,14.89
O020372,2026-04-12,CU04490,P0077,S008,Mobile App,1,Card,280.55,402.77,Gaming,0.07757633204705026,371.5245807414095,371.52,280.55,90.97,24.49
O020373,2026-04-24,CU04192,P0007,S006,Physical Store,1,Transfer,802.5,1173.82,Laptops,0.030023065565748068,1138.5783251776136,1138.58,802.5,336.08,29.52
O020374,2026-06-20,CU00085,P0079,S007,Mobile App,2,Transfer,647.24,926.57,Gaming,0.10784540560590165,826.6436825277398,1653.29,1294.48,358.81,21.7
O020375,2026-03-10,CU01060,P0041,S003,Mobile App,1,Card,1272.84,1644.61,Air Conditioners,0.10150427936555835,1477.675047112609,1477.68,1272.84,204.84,13.86
O020376,2026-06-02,CU03000,P0015,S009,Website,2,Transfer,485.3,707.8,Smartphones,0.10026178768530332,636.8347066763422,1273.67,970.6,303.07,23.8
O020377,2026-04-04,CU00416,P0078,S006,Website,1,Transfer,428.47,676.0,Gaming,0.043848951144618786,646.3581090262377,646.36,428.47,217.89,33.71
O020378,2026-04-30,CU04691,P0062,S002,Website,1,Card,164.74,282.09,Audio,0.06366603605223153,264.130447890026,264.13,164.74,99.39,37.63
O020379,2026-01-25,CU04822,P0058,S004,Mobile App,1,Cash,168.05,222.65,Small Appliances,0.05306987483552056,210.83399236787136,210.83,168.05,42.78,20.29
O020380,2026-06-01,CU04317,P0047,S007,Physical Store,3,Transfer,346.24,509.04,Air Conditioners,0.09664841922677568,459.8420886768021,1379.53,1038.72,340.81,24.7
O020381,2026-04-14,CU03902,P0036,S005,Website,2,Card,1007.31,1469.57,Refrigerators,0.038456114048501064,1413.0560484777443,2826.11,2014.62,811.49,28.71
O020382,2026-02-12,CU01343,P0078,S009,Physical Store,1,Transfer,428.47,676.0,Gaming,0.0944348666000996,612.1620301783327,612.16,428.47,183.69,30.01
O020383,2026-02-28,CU04575,P0004,S005,Mobile App,3,Transfer,702.13,1200.34,Laptops,0.09755772974954191,1083.2375546724347,3249.71,2106.39,1143.32,35.18
O020384,2026-02-23,CU02440,P0073,S003,Website,1,Transfer,465.62,634.28,Gaming,0.09464355113364185,574.2494883869537,574.25,465.62,108.63,18.92
O020385,2026-03-20,CU03191,P0058,S008,Website,3,Transfer,168.05,222.65,Small Appliances,0.04031959526280866,213.67284211473566,641.02,504.15,136.87,21.35
O020386,2026-06-03,CU03141,P0060,S001,Website,2,Card,145.1,235.48,Small Appliances,0.061655587741317366,220.96134219867457,441.92,290.2,151.72,34.33
O020387,2026-02-23,CU02493,P0072,S008,Mobile App,2,Card,719.02,915.34,Gaming,0.06946704679419412,851.7540333874024,1703.51,1438.04,265.47,15.58
O020388,2026-03-16,CU04415,P0079,S002,Physical Store,2,Transfer,647.24,926.57,Gaming,0.07545951358887118,856.6514784939598,1713.3,1294.48,418.82,24.45
O020389,2026-04-03,CU04389,P0029,S004,Website,1,Cash,1329.86,1738.15,TVs,0.04955157422029276,1652.0219312689983,1652.02,1329.86,322.16,19.5
O020390,2026-06-21,CU02814,P0065,S008,Website,5,Wallet,249.76,319.78,Audio,0.06712927564790455,298.3134002333131,1491.57,1248.8,242.77,16.28
O020391,2026-05-17,CU04612,P0027,S008,Physical Store,2,Cash,801.84,1277.44,TVs,0.13432034370727744,1105.8538201345757,2211.71,1603.68,608.03,27.49
O020392,2026-02-11,CU01080,P0078,S005,Website,2,Card,428.47,676.0,Gaming,0.05812834519880283,636.7052386456093,1273.41,856.94,416.47,32.71
O020393,2026-06-06,CU03627,P0072,S006,Mobile App,2,Transfer,719.02,915.34,Gaming,0.0700294213499395,851.2392694615464,1702.48,1438.04,264.44,15.53
O020394,2026-03-20,CU00570,P0007,S005,Website,1,Card,802.5,1173.82,Laptops,0.05707693143323163,1106.8219563450439,1106.82,802.5,304.32,27.49
O020395,2026-03-22,CU04858,P0080,S006,Physical Store,2,Card,309.8,419.88,Gaming,0.1037151221779376,376.33209449992756,752.66,619.6,133.06,17.68
O020396,2026-02-27,CU04240,P0065,S009,Website,2,Card,249.76,319.78,Audio,0.071419142483227,296.94158661671366,593.88,499.52,94.36,15.89
O020397,2026-03-27,CU00309,P0076,S003,Physical Store,2,Card,664.4,1143.13,Gaming,0.07920285136252711,1052.5908445219545,2105.18,1328.8,776.38,36.88
O020398,2026-06-26,CU04114,P0041,S008,Physical Store,2,Cash,1272.84,1644.61,Air Conditioners,0.04038575302420259,1578.1911867188662,3156.38,2545.68,610.7,19.35
O020399,2026-04-17,CU02873,P0074,S007,Physical Store,1,Wallet,262.51,329.93,Gaming,0.03105347761538058,319.6845261303575,319.68,262.51,57.17,17.88
O020400,2026-05-19,CU01190,P0042,S005,Website,3,Wallet,1022.85,1323.42,Air Conditioners,0.07050989440259817,1230.1057955497135,3690.32,3068.55,621.77,16.85
O020401,2026-04-12,CU02939,P0035,S001,Website,2,Cash,1206.54,1710.3,Refrigerators,0.06308479000490581,1602.4060836546096,3204.81,2413.08,791.73,24.7
O020402,2026-02-23,CU03859,P0034,S002,Mobile App,1,Card,1059.44,1389.27,Refrigerators,0.11520857053239615,1229.214189216458,1229.21,1059.44,169.77,13.81
O020403,2026-01-30,CU04948,P0009,S007,Mobile App,2,Transfer,629.19,942.0,Laptops,0.07756775927446882,868.9311707634504,1737.86,1258.38,479.48,27.59
O020404,2026-03-06,CU01840,P0049,S004,Corporate,1,Cash,537.47,817.36,Air Conditioners,0.021591429791584866,799.7120289455502,799.71,537.47,262.24,32.79
O020405,2026-02-27,CU00154,P0022,S007,Physical Store,2,Card,1226.02,2075.0,TVs,0.09347696444967094,1881.0352987669328,3762.07,2452.04,1310.03,34.82
O020406,2026-02-06,CU00110,P0037,S008,Physical Store,1,Card,696.8,1063.09,Refrigerators,0.08761831378933445,969.9438467936964,969.94,696.8,273.14,28.16
O020407,2026-04-28,CU00338,P0060,S003,Website,3,Transfer,145.1,235.48,Small Appliances,0.052237093882930116,223.17920913244762,669.54,435.3,234.24,34.99
O020408,2026-03-14,CU00507,P0012,S001,Corporate,1,Card,720.32,1046.79,Smartphones,0.07565382586098304,967.5963316269815,967.6,720.32,247.28,25.56
O020409,2026-03-10,CU02221,P0036,S009,Website,3,Wallet,1007.31,1469.57,Refrigerators,0.05943902334142716,1382.2201944681387,4146.66,3021.93,1124.73,27.12
O020410,2026-06-01,CU03066,P0042,S002,Website,3,Card,1022.85,1323.42,Air Conditioners,0.1344638704792774,1145.4678245303148,3436.4,3068.55,367.85,10.7
O020411,2026-03-04,CU01807,P0002,S004,Website,3,Cash,988.97,1601.72,Laptops,0.04252686730856168,1533.6038660945305,4600.81,2966.91,1633.9,35.51
O020412,2026-04-04,CU03218,P0031,S001,Physical Store,1,Transfer,1486.05,2253.59,Refrigerators,0.04581833178671862,2150.334265668769,2150.33,1486.05,664.28,30.89
O020413,2026-06-28,CU04895,P0020,S001,Physical Store,2,Card,944.29,1372.63,Smartphones,0.13524979710061424,1186.982071005784,2373.96,1888.58,485.38,20.45
O020414,2026-01-15,CU02447,P0038,S007,Physical Store,1,Card,1033.6,1615.43,Refrigerators,0.09719520055362926,1458.4179571696507,1458.42,1033.6,424.82,29.13
