customer_id,customer_name,segment,region,acquisition_channel
CU03191,Customer 03191,Value Seekers,West,Website
CU03192,Customer 03192,Value Seekers,West,Store
CU03193,Customer 03193,Value Seekers,East,Corporate Sales
CU03194,Customer 03194,Gamers,North,Store
CU03195,Customer 03195,Professionals,East,Corporate Sales
CU03196,Customer 03196,Value Seekers,West,Social
CU03197,Customer 03197,Home Makers,West,Store
CU03198,Customer 03198,Value Seekers,East,Website
CU03199,Customer 03199,Home Makers,East,Social
CU03200,Customer 03200,Gamers,East,Store
CU03201,Customer 03201,Home Makers,Central,Website
CU03202,Customer 03202,Corporate,North,Website
CU03203,Customer 03203,Value Seekers,West,Store
CU03204,Customer 03204,Value Seekers,Central,Corporate Sales
CU03205,Customer 03205,Professionals,East,Website
CU03206,Customer 03206,Home Makers,Central,Referral
CU03207,Customer 03207,Gamers,West,Store
CU03208,Customer 03208,Corporate,North,Social
CU03209,Customer 03209,Value Seekers,West,Website
CU03210,Customer 03210,Gamers,West,Website
CU03211,Customer 03211,Value Seekers,West,Corporate Sales
CU03212,Customer 03212,Value Seekers,East,Website
CU03213,Customer 03213,Home Makers,North,Corporate Sales
CU03214,Customer 03214,Professionals,West,Social
CU03215,Customer 03215,Professionals,West,Social
CU03216,Customer 03216,Premium,North,Referral
CU03217,Customer 03217,Value Seekers,West,Social
CU03218,Customer 03218,Gamers,West,Corporate Sales
CU03219,Customer 03219,Premium,East,Corporate Sales
CU03220,Customer 03220,Value Seekers,North,Website
CU03221,Customer 03221,Value Seekers,North,Store
CU03222,Customer 03222,Value Seekers,East,Website
CU03223,Customer 03223,Value Seekers,East,Store
CU03224,Customer 03224,Premium,North,Referral
CU03225,Customer 03225,Professionals,West,Corporate Sales
CU03226,Customer 03226,Home Makers,Central,Website
CU03227,Customer 03227,Professionals,North,Referral
CU03228,Customer 03228,Corporate,North,Store
CU03229,Customer 03229,Home Makers,Central,Website
CU03230,Customer 03230,Professionals,North,Social
CU03231,Customer 03231,Professionals,Central,Store
CU03232,Customer 03232,Gamers,West,Website
CU03233,Customer 03233,Home Makers,Central,Store
CU03234,Customer 03234,Value Seekers,Central,Website
CU03235,Customer 03235,Professionals,North,Referral
CU03236,Customer 03236,Premium,West,Store
CU03237,Customer 03237,Value Seekers,East,Corporate Sales
CU03238,Customer 03238,Premium,North,Store
CU03239,Customer 03239,Professionals,West,Referral
CU03240,Customer 03240,Professionals,West,Social
CU03241,Customer 03241,Home Makers,East,Referral
CU03242,Customer 03242,Professionals,North,Referral
CU03243,Customer 03243,Value Seekers,East,Store
CU03244,Customer 03244,Professionals,West,Social
CU03245,Customer 03245,Home Makers,West,Social
CU03246,Customer 03246,Gamers,East,Website
CU03247,Customer 03247,Value Seekers,North,Website
CU03248,Customer 03248,Corporate,Central,Website
CU03249,Customer 03249,Home Makers,North,Social
CU03250,Customer 03250,Value Seekers,Central,Store
CU03251,Customer 03251,Home Makers,East,Referral
CU03252,Customer 03252,Corporate,Central,Social
CU03253,Customer 03253,Home Makers,West,Website
CU03254,Customer 03254,Value Seekers,West,Referral
CU03255,Customer 03255,Home Makers,Central,Website
CU03256,Customer 03256,Value Seekers,Central,Corporate Sales
CU03257,Customer 03257,Home Makers,West,Referral
CU03258,Customer 03258,Home Makers,North,Store
CU03259,Customer 03259,Home Makers,Central,Website
CU03260,Customer 03260,Value Seekers,East,Store
CU03261,Customer 03261,Value Seekers,East,Corporate Sales
CU03262,Customer 03262,Home Makers,West,Website
CU03263,Customer 03263,Premium,West,Website
CU03264,Customer 03264,Professionals,North,Website
CU03265,Customer 03265,Corporate,North,Store
CU03266,Customer 03266,Professionals,Central,Corporate Sales
CU03267,Customer 03267,Value Seekers,East,Website
CU03268,Customer 03268,Corporate,Central,Corporate Sales
CU03269,Customer 03269,Value Seekers,West,Corporate Sales
CU03270,Customer 03270,Professionals,West,Website
CU03271,Customer 03271,Corporate,North,Website
CU03272,Customer 03272,Gamers,East,Store
CU03273,Customer 03273,Professionals,North,Store
CU03274,Customer 03274,Corporate,Central,Social
CU03275,Customer 03275,Corporate,West,Social
CU03276,Customer 03276,Home Makers,West,Store
CU03277,Customer 03277,Gamers,West,Website
CU03278,Customer 03278,Premium,West,Website
CU03279,Customer 03279,Professionals,East,Store
CU03280,Customer 03280,Value Seekers,West,Corporate Sales
CU03281,Customer 03281,Corporate,Central,Store
CU03282,Customer 03282,Professionals,Central,Website
CU03283,Customer 03283,Professionals,West,Website
CU03284,Customer 03284,Corporate,West,Social
CU03285,Customer 03285,Value Seekers,West,Website
CU03286,Customer 03286,Gamers,East,Referral
CU03287,Customer 03287,Value Seekers,West,Website
CU03288,Customer 03288,Professionals,West,Store
CU03289,Customer 03289,Value Seekers,West,Social
CU03290,Customer 03290,Value Seekers,West,Website
CU03291,Customer 03291,Corporate,East,Corporate Sales
CU03292,Customer 03292,Home Makers,East,Website
CU03293,Customer 03293,Professionals,West,Referral
CU03294,Customer 03294,Professionals,West,Website
CU03295,Customer 03295,Value Seekers,West,Website
CU03296,Customer 03296,Professionals,North,Store
CU03297,Customer 03297,Premium,East,Website
CU03298,Customer 03298,Professionals,Central,Store
CU03299,Customer 03299,Premium,Central,Social
CU03300,Customer 03300,Value Seekers,East,Store
CU03301,Customer 03301,Corporate,West,Store
CU03302,Customer 03302,Home Makers,North,Website
CU03303,Customer 03303,Premium,East,Social
CU03304,Customer 03304,Gamers,North,Social
CU03305,Customer 03305,Corporate,West,Store
CU03306,Customer 03306,Value Seekers,East,Social
CU03307,Customer 03307,Value Seekers,West,Corporate Sales
CU03308,Customer 03308,Professionals,West,Website
CU03309,Customer 03309,Value Seekers,West,Website
CU03310,Customer 03310,Professionals,Central,Store
CU03311,Customer 03311,Gamers,East,Social
CU03312,Customer 03312,Home Makers,Central,Website
CU03313,Customer 03313,Home Makers,West,Social
CU03314,Customer 03314,Home Makers,West,Website
CU03315,Customer 03315,Home Makers,West,Website
CU03316,Customer 03316,Premium,East,Social
CU03317,Customer 03317,Gamers,East,Store
CU03318,Customer 03318,Home Makers,West,Referral
CU03319,Customer 03319,Value Seekers,West,Store
CU03320,Customer 03320,Value Seekers,North,Website
CU03321,Customer 03321,Gamers,West,Website
CU03322,Customer 03322,Value Seekers,West,Corporate Sales
CU03323,Customer 03323,Value Seekers,East,Website
CU03324,Customer 03324,Professionals,West,Website
CU03325,Customer 03325,Professionals,West,Website
CU03326,Customer 03326,Professionals,East,Website
CU03327,Customer 03327,Premium,East,Corporate Sales
CU03328,Customer 03328,Home Makers,North,Social
CU03329,Customer 03329,Corporate,East,Store
CU03330,Customer 03330,Professionals,West,Website
CU03331,Customer 03331,Value Seekers,East,Corporate Sales
CU03332,Customer 03332,Professionals,North,Social
CU03333,Customer 03333,Value Seekers,East,Website
CU03334,Customer 03334,Professionals,West,Referral
CU03335,Customer 03335,Value Seekers,West,Store
CU03336,Customer 03336,Gamers,East,Referral
CU03337,Customer 03337,Value Seekers,West,Social
CU03338,Customer 03338,Professionals,West,Referral
CU03339,Customer 03339,Professionals,Central,Website
CU03340,Customer 03340,Value Seekers,Central,Website
CU03341,Customer 03341,Value Seekers,West,Website
CU03342,Customer 03342,Home Makers,Central,Website
CU03343,Customer 03343,Gamers,West,Store
CU03344,Customer 03344,Premium,East,Store
CU03345,Customer 03345,Value Seekers,Central,Store
CU03346,Customer 03346,Premium,West,Referral
CU03347,Customer 03347,Professionals,West,Referral
CU03348,Customer 03348,Home Makers,Central,Website
CU03349,Customer 03349,Corporate,West,Store
CU03350,Customer 03350,Value Seekers,West,Social
CU03351,Customer 03351,Home Makers,West,Corporate Sales
CU03352,Customer 03352,Value Seekers,North,Website
CU03353,Customer 03353,Home Makers,North,Store
CU03354,Customer 03354,Professionals,West,Website
CU03355,Customer 03355,Professionals,East,Social
CU03356,Customer 03356,Corporate,Central,Referral
CU03357,Customer 03357,Premium,Central,Corporate Sales
CU03358,Customer 03358,Value Seekers,North,Corporate Sales
CU03359,Customer 03359,Professionals,East,Corporate Sales
CU03360,Customer 03360,Professionals,Central,Referral
CU03361,Customer 03361,Corporate,West,Corporate Sales
CU03362,Customer 03362,Premium,East,Social
CU03363,Customer 03363,Home Makers,West,Store
CU03364,Customer 03364,Professionals,West,Website
CU03365,Customer 03365,Corporate,North,Website
CU03366,Customer 03366,Professionals,West,Website
CU03367,Customer 03367,Home Makers,Central,Store
CU03368,Customer 03368,Gamers,North,Store
CU03369,Customer 03369,Professionals,East,Website
CU03370,Customer 03370,Home Makers,West,Store
CU03371,Customer 03371,Professionals,West,Website
CU03372,Customer 03372,Value Seekers,Central,Social
CU03373,Customer 03373,Home Makers,Central,Social
CU03374,Customer 03374,Home Makers,West,Store
CU03375,Customer 03375,Premium,Central,Social
CU03376,Customer 03376,Premium,East,Referral
CU03377,Customer 03377,Premium,East,Corporate Sales
CU03378,Customer 03378,Value Seekers,Central,Store
CU03379,Customer 03379,Premium,West,Store
CU03380,Customer 03380,Home Makers,East,Store
CU03381,Customer 03381,Home Makers,Central,Social
CU03382,Customer 03382,Home Makers,Central,Social
CU03383,Customer 03383,Professionals,West,Store
CU03384,Customer 03384,Value Seekers,East,Store
CU03385,Customer 03385,Professionals,Central,Corporate Sales
CU03386,Customer 03386,Professionals,North,Corporate Sales
CU03387,Customer 03387,Value Seekers,Central,Corporate Sales
CU03388,Customer 03388,Gamers,East,Social
CU03389,Customer 03389,Premium,East,Social
CU03390,Customer 03390,Value Seekers,West,Social
CU03391,Customer 03391,Professionals,West,Website
CU03392,Customer 03392,Professionals,Central,Website
CU03393,Customer 03393,Professionals,West,Store
CU03394,Customer 03394,Professionals,East,Store
CU03395,Customer 03395,Professionals,West,Corporate Sales
CU03396,Customer 03396,Value Seekers,East,Website
CU03397,Customer 03397,Home Makers,West,Website
CU03398,Customer 03398,Home Makers,East,Referral
CU03399,Customer 03399,Value Seekers,Central,Referral
CU03400,Customer 03400,Value Seekers,North,Store
CU03401,Customer 03401,Professionals,North,Store
CU03402,Customer 03402,Home Makers,Central,Referral
CU03403,Customer 03403,Professionals,West,Social
CU03404,Customer 03404,Home Makers,East,Store
CU03405,Customer 03405,Value Seekers,Central,Website
CU03406,Customer 03406,Value Seekers,West,Store
CU03407,Customer 03407,Home Makers,Central,Store
CU03408,Customer 03408,Corporate,Central,Corporate Sales
CU03409,Customer 03409,Value Seekers,West,Website
CU03410,Customer 03410,Home Makers,North,Social
CU03411,Customer 03411,Home Makers,West,Corporate Sales
CU03412,Customer 03412,Corporate,North,Referral
CU03413,Customer 03413,Home Makers,West,Store
CU03414,Customer 03414,Gamers,West,Store
CU03415,Customer 03415,Value Seekers,North,Store
CU03416,Customer 03416,Home Makers,West,Website
CU03417,Customer 03417,Home Makers,West,Website
CU03418,Customer 03418,Value Seekers,East,Website
CU03419,Customer 03419,Premium,Central,Website
CU03420,Customer 03420,Corporate,East,Referral
CU03421,Customer 03421,Professionals,North,Website
CU03422,Customer 03422,Professionals,East,Website
CU03423,Customer 03423,Gamers,West,Website
CU03424,Customer 03424,Premium,North,Website
CU03425,Customer 03425,Value Seekers,West,Store
CU03426,Customer 03426,Home Makers,West,Social
CU03427,Customer 03427,Value Seekers,West,Website
CU03428,Customer 03428,Gamers,West,Social
CU03429,Customer 03429,Value Seekers,West,Store
CU03430,Customer 03430,Gamers,East,Store
CU03431,Customer 03431,Gamers,East,Store
CU03432,Customer 03432,Home Makers,West,Store
CU03433,Customer 03433,Gamers,North,Corporate Sales
CU03434,Customer 03434,Premium,East,Store
CU03435,Customer 03435,Corporate,North,Social
CU03436,Customer 03436,Home Makers,West,Website
CU03437,Customer 03437,Gamers,West,Website
CU03438,Customer 03438,Gamers,East,Store
CU03439,Customer 03439,Corporate,West,Corporate Sales
CU03440,Customer 03440,Value Seekers,West,Website
CU03441,Customer 03441,Home Makers,West,Social
CU03442,Customer 03442,Gamers,East,Social
CU03443,Customer 03443,Premium,Central,Referral
CU03444,Customer 03444,Corporate,North,Corporate Sales
CU03445,Customer 03445,Premium,West,Website
CU03446,Customer 03446,Value Seekers,Central,Social
CU03447,Customer 03447,Corporate,West,Store
CU03448,Customer 03448,Value Seekers,West,Referral
CU03449,Customer 03449,Corporate,Central,Corporate Sales
CU03450,Customer 03450,Corporate,North,Store
CU03451,Customer 03451,Home Makers,Central,Social
CU03452,Customer 03452,Gamers,West,Referral
CU03453,Customer 03453,Premium,Central,Store
CU03454,Customer 03454,Professionals,East,Store
CU03455,Customer 03455,Home Makers,West,Store
CU03456,Customer 03456,Value Seekers,West,Store
CU03457,Customer 03457,Premium,West,Website
CU03458,Customer 03458,Professionals,East,Corporate Sales
CU03459,Customer 03459,Home Makers,West,Store
CU03460,Customer 03460,Value Seekers,East,Store
CU03461,Customer 03461,Gamers,East,Website
CU03462,Customer 03462,Home Makers,West,Social
CU03463,Customer 03463,Corporate,Central,Website
CU03464,Customer 03464,Professionals,West,Website
CU03465,Customer 03465,Gamers,Central,Corporate Sales
CU03466,Customer 03466,Value Seekers,Central,Social
CU03467,Customer 03467,Professionals,West,Social
CU03468,Customer 03468,Value Seekers,West,Referral
CU03469,Customer 03469,Home Makers,Central,Social
CU03470,Customer 03470,Value Seekers,East,Website
CU03471,Customer 03471,Gamers,Central,Social
CU03472,Customer 03472,Corporate,West,Website
CU03473,Customer 03473,Value Seekers,Central,Corporate Sales
CU03474,Customer 03474,Value Seekers,Central,Store
CU03475,Customer 03475,Value Seekers,West,Referral
CU03476,Customer 03476,Corporate,West,Social
CU03477,Customer 03477,Home Makers,West,Social
CU03478,Customer 03478,Premium,Central,Social
CU03479,Customer 03479,Gamers,North,Website
CU03480,Customer 03480,Professionals,East,Website
CU03481,Customer 03481,Corporate,West,Website
CU03482,Customer 03482,Professionals,North,Store
CU03483,Customer 03483,Value Seekers,East,Website
CU03484,Customer 03484,Professionals,West,Corporate Sales
CU03485,Customer 03485,Professionals,East,Social
CU03486,Customer 03486,Professionals,West,Website
CU03487,Customer 03487,Value Seekers,West,Store
CU03488,Customer 03488,Premium,Central,Website
CU03489,Customer 03489,Value Seekers,Central,Corporate Sales
CU03490,Customer 03490,Home Makers,East,Referral
CU03491,Customer 03491,Professionals,West,Website
CU03492,Customer 03492,Corporate,North,Social
CU03493,Customer 03493,Gamers,West,Store
CU03494,Customer 03494,Premium,West,Website
CU03495,Customer 03495,Corporate,East,Corporate Sales
CU03496,Customer 03496,Premium,West,Website
CU03497,Customer 03497,Premium,West,Store
CU03498,Customer 03498,Professionals,West,Corporate Sales
CU03499,Customer 03499,Value Seekers,West,Referral
CU03500,Customer 03500,Home Makers,North,Store
CU03501,Customer 03501,Home Makers,Central,Store
CU03502,Customer 03502,Gamers,West,Website
CU03503,Customer 03503,Value Seekers,West,Website
CU03504,Customer 03504,Professionals,North,Store
CU03505,Customer 03505,Professionals,West,Social
CU03506,Customer 03506,Gamers,Central,Store
CU03507,Customer 03507,Home Makers,North,Social
CU03508,Customer 03508,Gamers,West,Store
CU03509,Customer 03509,Professionals,East,Website
CU03510,Customer 03510,Value Seekers,West,Store
CU03511,Customer 03511,Premium,West,Store
CU03512,Customer 03512,Professionals,East,Store
CU03513,Customer 03513,Gamers,West,Social
CU03514,Customer 03514,Gamers,West,Store
CU03515,Customer 03515,Home Makers,West,Website
CU03516,Customer 03516,Premium,West,Store
CU03517,Customer 03517,Value Seekers,West,Corporate Sales
